 -0.999999999996781      -5.359943956951603E-015 -2.048857084202115E-006
 -1.179397685554523E-006  8.750155267937163E-007 -1.381868070412269E-008
 -1.069758020422032E-007 -2.254627555645711E-007 -1.036613026851941E-008
 -1.419564863990080E-007  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
 -5.359925826366834E-015   1.00000000000000      -1.082962263374400E-014
  6.510931123483640E-015  4.171979646086555E-015 -7.592847056975054E-017
  9.049688653740432E-017 -3.277705340290500E-017 -6.838944449631413E-016
 -8.082506420463248E-017  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  2.048860674344964E-006 -1.081775960819855E-014 -0.999999999975588     
  1.702751756265893E-006  6.327527448059565E-006  5.184323136872281E-007
  7.003552147898425E-007 -3.358446516687930E-008  4.295112682607423E-008
 -9.628394588236240E-007  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.179461918314570E-006  6.520574763343903E-015 -1.702309779834572E-006
 -0.999999997593487       6.933878591297938E-005  8.088813072132701E-007
  1.901538234094328E-007 -2.999833065733463E-007 -1.345672511327768E-007
 -2.661400483840331E-007  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
 -8.749207923759014E-007  4.124207794228972E-015 -6.327647691326139E-006
 -6.933877652159547E-005 -0.999999997575578      -2.836868432824839E-007
 -2.417583401504284E-007  1.166204547819752E-007  1.182175628811136E-007
  8.736894130750839E-008  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.381510757574516E-008  3.856792987773773E-017 -5.183874760597340E-007
 -8.088484701716996E-007  2.837314007300986E-007 -0.999999998103442     
  6.138750775330952E-005 -2.669047158973398E-006  3.893616481577249E-006
 -1.184457577474851E-006  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.069787226895579E-007  1.301727069921347E-016 -7.003855120934528E-007
 -1.901848474136115E-007  2.417929261493293E-007 -6.138751367936631E-005
 -0.999999998112834      -6.807180823330762E-007 -2.193824669710958E-006
 -1.794249363925027E-007  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
 -2.254638603996714E-007 -1.449887723386373E-016 -3.359864896066388E-008
 -2.999806803618362E-007  1.166433689433796E-007 -2.669113426685433E-006
 -6.805507235075394E-007  0.999999999915424      -2.578661302245696E-006
  1.244022457653586E-005  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.036428270420503E-008 -6.838851176487163E-016 -4.296608688758475E-008
  1.345532923665027E-007 -1.182250803063106E-007 -3.893492342237372E-006
  2.194062796497833E-006 -2.578851897431578E-006 -0.999999999879945     
  1.460997134369675E-005  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  1.419514344006356E-007  1.053306165536735E-016  9.628393439103406E-007
  2.661317438238364E-007 -8.739426719393258E-008  1.184377764333215E-006
  1.793750832342027E-007  1.244019033855772E-005 -1.461000763573477E-005
 -0.999999999814664       0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.999999999946965      -7.828362423239122E-006
  2.372253020936513E-016 -3.282700851052721E-017  6.262305273711285E-006
 -9.459344991776440E-017  3.149436958080920E-008  3.473411997458473E-007
  1.699228120623029E-006  1.587131201976564E-007 -3.483864172098157E-018
  1.457495616253441E-017 -1.325244285363324E-007  1.587051864690897E-006
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  7.828363831359145E-006  0.999999999962640     
 -3.796166769027806E-015  3.384174790741272E-017  4.313691652266127E-008
  3.817085671562380E-016 -1.182483025368886E-006 -2.952412825310667E-006
  5.825718760577374E-008 -6.261202568817163E-008 -1.268716638960246E-016
 -6.236020601624374E-017  1.796031585955061E-006 -2.938999874818055E-007
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000 -2.371910449710561E-016  3.870562188959147E-015
  0.999999999999186      -3.149416869348916E-007 -1.041594172708853E-015
 -1.217467827268126E-006  2.727223435743276E-015  4.657562727971669E-015
 -2.455779729801592E-016  4.118318692387697E-018 -1.898611217675157E-007
 -1.015659197347559E-007 -2.002706769296772E-015  2.305004165696911E-016
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000 -3.282458025704840E-017  3.476464837371240E-017
 -3.149429126201568E-007 -0.999999999999426      -5.010105673804031E-016
 -9.879224564547428E-007 -1.090819141752299E-015  6.167172204369023E-016
  4.175832562332258E-016  8.465348850608603E-018  2.123386311528957E-008
 -2.692021225675242E-007 -1.611607214131842E-016 -8.595998008997517E-018
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  6.262349413816667E-006  4.307770235895980E-008
 -1.026541171541519E-015  5.168103036331240E-016 -0.999999999789749     
  5.852244281697837E-015  1.315589550006875E-006 -3.626949880370999E-006
 -1.719851355581100E-005 -8.069572925876351E-007  1.787909594640447E-016
 -1.130530292544100E-016 -2.608165216741314E-007 -8.360028344920017E-006
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  9.455494722257576E-017 -3.934017204093438E-016
  1.217467587266914E-006 -9.879228821416501E-007  5.857360111886612E-015
  0.999999999998716      -1.986193524768499E-015 -1.573076738020049E-015
 -3.496210725659131E-016  3.318894150567332E-016  2.795272263452826E-007
  1.791893687215936E-007  7.536312907374639E-017 -1.358894216080375E-016
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  3.150063043478868E-008 -1.182551572968342E-006
  2.721248748753687E-015  9.666754466482850E-016 -1.315519531110144E-006
 -1.922974985647814E-015 -0.999999999766352      -2.133652594287896E-005
  4.857457922709125E-007  3.223022961686176E-008 -5.708583434073791E-016
 -1.682547824901577E-016  2.939792590694409E-006 -1.953159137659474E-007
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  3.472953811758892E-007 -2.952393092636258E-006
  4.656452715882668E-015 -6.043161180580326E-016  3.626977591478718E-006
 -1.575922540274807E-015  2.133652894819629E-005 -0.999999999759893     
  5.760739966032636E-007  2.276728325841202E-007 -2.562238694805497E-016
 -3.569079739819758E-016  1.292527683168121E-006 -9.595426184069179E-007
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  1.699136344488374E-006  5.823671283910138E-008
 -2.339907073727443E-016 -4.466885278865313E-016  1.719860521692164E-005
 -3.388827835027577E-016 -4.857527775653355E-007 -5.760137318664600E-007
 -0.999999999788515      -6.648216303182068E-006 -5.834195059414736E-016
  3.006132334833946E-017  6.266302364999433E-007 -8.895473561237630E-006
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  1.587002244178596E-007 -6.261691195222110E-008
 -2.953050983352566E-018 -3.665659087344365E-017  8.068641094298171E-007
  2.282757193329714E-016 -3.221968595603880E-008 -2.276629583004356E-007
  6.648252134504848E-006 -0.999999999974259      -1.316123432919520E-015
  3.173108578445053E-016  1.013757040628668E-006 -2.350075096293058E-006
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  3.483473383505401E-018  1.268849628805483E-016
  1.898611824996861E-007  2.123303431582835E-008  1.787996469410307E-016
 -2.795281319821640E-007 -5.708755365212458E-016 -2.562465398401851E-016
 -5.834143119978166E-016 -1.316128992851001E-015  0.999999999992407     
  3.881934682078946E-006 -7.591736471709187E-015  2.761993406604756E-016
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  1.457687849765128E-017 -6.236475766792039E-017
 -1.015648797219459E-007  2.692020602181378E-007  1.130682880204362E-016
  1.791886730871681E-007  1.682533023106942E-016  3.569155073784241E-016
 -3.004300332445647E-017 -3.173115345425407E-016  3.881934745149757E-006
 -0.999999999992407       2.881724797565152E-015 -1.702174055388073E-015
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  1.325198149338055E-007 -1.796027066895517E-006
  2.006975674360989E-015 -1.687005532132988E-016 -2.607777185984898E-007
 -7.504269204036191E-017  2.939768998972089E-006  1.292601195040006E-006
  6.266706593681622E-007  1.013774927404476E-006  7.592019772564074E-015
  2.882103805368543E-015  0.999999999974256      -6.036721797257508E-006
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  0.000000000000000E+000  0.000000000000000E+000
  0.000000000000000E+000  1.586980583624035E-006 -2.938992368607072E-007
  1.929708118555315E-016  1.261486775514479E-017  8.359881735049216E-006
 -1.370395551728503E-016  1.952714898474973E-007  9.595763819233738E-007
  8.895599965431540E-006  2.350134907220782E-006  2.760174913419576E-016
  1.701961778101008E-015 -6.036730126652368E-006 -0.999999999902726     
