   2   2   2   4     0.000000000000
   2   2   3   4     0.000000000000
   2   2   4   4     3.967575830644
   1   2   1   5    -0.000045186244
   1   2   2   5     0.000000000000
   1   2   3   5     0.000000000000
   1   2   4   5     0.000000000000
   1   2   5   5     0.000000000000
   1   2   6   5     0.000000000000
   1   2   7   5     0.000000000000
   1   2   8   5    -0.001093926994
   2   2   1   5     0.000000000000
   2   2   2   5    -0.000266465630
   2   2   3   5    -0.000437543360
   2   2   4   5     0.000000000000
   2   2   5   5     0.009745541213
   1   2   1   6     0.000000000000
   1   2   2   6     0.000000000000
   1   2   3   6     0.000000000000
   1   2   4   6     0.000000000000
   1   2   5   6     0.000000000000
   1   2   6   6     0.000000000000
   1   2   7   6     0.000000000000
   1   2   8   6     0.000000000000
   2   2   1   6     0.000000000000
   2   2   2   6     0.000000000000
   2   2   3   6     0.000000000000
   2   2   4   6    -0.000674157387
   2   2   5   6     0.000000000000
   2   2   6   6     0.014724745189
   1   2   1   7     0.000038549003
   1   2   2   7     0.000000000000
   1   2   3   7     0.000000000000
   1   2   4   7     0.000000000000
   1   2   5   7     0.000000000000
   1   2   6   7     0.000000000000
   1   2   7   7     0.000000000000
   1   2   8   7     0.000933244079
   2   2   1   7     0.000000000000
   2   2   2   7     0.000227325473
   2   2   3   7    -0.000512878145
   2   2   4   7     0.000000000000
   2   2   5   7     0.004247827009
   2   2   6   7     0.000000000000
   2   2   7   7     0.011100865874
   1   2   1   8     0.000000000000
   1   2   2   8     0.000157517660
   1   2   3   8    -0.000000000000
   1   2   4   8     0.000000000000
   1   2   5   8    -0.005189816769
   1   2   6   8     0.000000000000
   1   2   7   8     0.004427503662
   1   2   8   8     0.000000000000
   2   2   1   8    -0.000458269266
   2   2   2   8     0.000000000000
   2   2   3   8     0.000000000000
   2   2   4   8     0.000000000000
   2   2   5   8     0.000000000000
   2   2   6   8     0.000000000000
   2   2   7   8     0.000000000000
   2   2   8   8     0.009754024476
   1   3   1   1     0.000000000000
   1   3   2   1     0.000000000000
   1   3   3   1    -1.985242801267
   1   3   4   1     0.000000000000
   1   3   5   1     0.000095202342
   1   3   6   1     0.000000000000
   1   3   7   1     0.000111593970
   1   3   8   1     0.000000000000
   2   3   1   1    -0.000000000000
   2   3   2   1     0.000000000000
   2   3   3   1     0.000000000000
   2   3   4   1     0.000000000000
   2   3   5   1     0.000000000000
   2   3   6   1     0.000000000000
   2   3   7   1     0.000000000000
   2   3   8   1     0.000000000000
   3   3   1   1     3.973149807922
   1   3   1   2     0.000000000000
   1   3   2   2     0.000000000000
   1   3   3   2     0.000000000000
   1   3   4   2     0.000000000000
   1   3   5   2     0.000000000000
   1   3   6   2     0.000000000000
   1   3   7   2     0.000000000000
   1   3   8   2    -0.000000000000
   2   3   1   2     0.000000000000
   2   3   2   2     0.000000000000
   2   3   3   2    -1.982777139608
   2   3   4   2     0.000000000000
   2   3   5   2     0.000215906542
   2   3   6   2     0.000000000000
   2   3   7   2     0.000253080625
   2   3   8   2     0.000000000000
   3   3   1   2     0.000000000000
   3   3   2   2     3.967575830644
   1   3   1   3     0.001284581827
   1   3   2   3     0.000000000000
   1   3   3   3     0.000000000000
   1   3   4   3     0.000000000000
   1   3   5   3     0.000000000000
   1   3   6   3     0.000000000000
   1   3   7   3     0.000000000000
   1   3   8   3    -0.000019847711
   2   3   1   3     0.000000000000
   2   3   2   3     0.000877252278
   2   3   3   3    -0.000000000000
   2   3   4   3     0.000000000000
   2   3   5   3    -0.000006668110
   2   3   6   3     0.000000000000
   2   3   7   3     0.000005688656
   2   3   8   3     0.000000000000
   3   3   1   3     0.000000000000
   3   3   2   3    -0.000000000000
   3   3   3   3     1.985675943313
   1   3   1   4     0.000000000000
   1   3   2   4     0.000000000000
   1   3   3   4     0.000000000000
   1   3   4   4     0.000000000000
   1   3   5   4     0.000000000000
   1   3   6   4     0.000000000000
   1   3   7   4     0.000000000000
   1   3   8   4     0.000000000000
   2   3   1   4     0.000000000000
   2   3   2   4     0.000000000000
   2   3   3   4     0.000000000000
   2   3   4   4    -0.000000000000
   2   3   5   4     0.000000000000
   2   3   6   4    -0.000000000000
   2   3   7   4     0.000000000000
   2   3   8   4     0.000000000000
   3   3   1   4     0.000000000000
   3   3   2   4     0.000000000000
   3   3   3   4     0.000000000000
   3   3   4   4     3.967575830644
   1   3   1   5    -0.000038549003
   1   3   2   5     0.000000000000
   1   3   3   5     0.000000000000
   1   3   4   5     0.000000000000
   1   3   5   5     0.000000000000
   1   3   6   5     0.000000000000
   1   3   7   5     0.000000000000
   1   3   8   5    -0.000933244079
   2   3   1   5     0.000000000000
   2   3   2   5    -0.000005688656
   2   3   3   5     0.000253080625
   2   3   4   5     0.000000000000
   2   3   5   5    -0.004247827009
   2   3   6   5     0.000000000000
   2   3   7   5    -0.004514937051
   2   3   8   5     0.000000000000
   3   3   1   5     0.000000000000
   3   3   2   5    -0.000512878145
   3   3   3   5    -0.000227325473
   3   3   4   5     0.000000000000
   3   3   5   5     0.011100865874
   1   3   1   6     0.000000000000
   1   3   2   6     0.000000000000
   1   3   3   6     0.000000000000
   1   3   4   6     0.000000000000
   1   3   5   6     0.000000000000
   1   3   6   6     0.000000000000
   1   3   7   6     0.000000000000
   1   3   8   6     0.000000000000
   2   3   1   6     0.000000000000
   2   3   2   6     0.000000000000
   2   3   3   6     0.000000000000
   2   3   4   6    -0.000000000000
   2   3   5   6     0.000000000000
   2   3   6   6     0.000000000000
   2   3   7   6     0.000000000000
   2   3   8   6     0.000000000000
   3   3   1   6     0.000000000000
   3   3   2   6     0.000000000000
   3   3   3   6     0.000000000000
   3   3   4   6    -0.000674157387
   3   3   5   6     0.000000000000
   3   3   6   6     0.014724745189
   1   3   1   7    -0.000045186244
   1   3   2   7     0.000000000000
   1   3   3   7     0.000000000000
   1   3   4   7     0.000000000000
   1   3   5   7     0.000000000000
   1   3   6   7     0.000000000000
   1   3   7   7     0.000000000000
   1   3   8   7    -0.001093926994
   2   3   1   7     0.000000000000
   2   3   2   7    -0.000006668110
   2   3   3   7    -0.000215906542
   2   3   4   7     0.000000000000
   2   3   5   7     0.003159612389
   2   3   6   7     0.000000000000
   2   3   7   7     0.004247827009
   2   3   8   7     0.000000000000
   3   3   1   7     0.000000000000
   3   3   2   7     0.000437543360
   3   3   3   7    -0.000266465630
   3   3   4   7     0.000000000000
   3   3   5   7    -0.004247827009
   3   3   6   7     0.000000000000
   3   3   7   7     0.009745541213
   1   3   1   8     0.000000000000
   1   3   2   8    -0.000000000000
   1   3   3   8     0.000157517660
   1   3   4   8     0.000000000000
   1   3   5   8    -0.004427503662
   1   3   6   8     0.000000000000
   1   3   7   8    -0.005189816769
   1   3   8   8     0.000000000000
   2   3   1   8     0.000000000000
   2   3   2   8     0.000000000000
   2   3   3   8     0.000000000000
   2   3   4   8     0.000000000000
   2   3   5   8     0.000000000000
   2   3   6   8     0.000000000000
   2   3   7   8     0.000000000000
   2   3   8   8    -0.000000000000
   3   3   1   8    -0.000458269266
   3   3   2   8     0.000000000000
   3   3   3   8     0.000000000000
   3   3   4   8     0.000000000000
   3   3   5   8     0.000000000000
   3   3   6   8     0.000000000000
   3   3   7   8     0.000000000000
   3   3   8   8     0.009754024476
   1   4   1   1     0.000000000000
   1   4   2   1     0.000000000000
   1   4   3   1     0.000000000000
   1   4   4   1    -1.985242801267
   1   4   5   1     0.000000000000
   1   4   6   1     0.000146685719
   1   4   7   1     0.000000000000
   1   4   8   1     0.000000000000
   2   4   1   1     0.000000000000
   2   4   2   1     0.000000000000
   2   4   3   1     0.000000000000
   2   4   4   1     0.000000000000
   2   4   5   1     0.000000000000
   2   4   6   1     0.000000000000
   2   4   7   1     0.000000000000
   2   4   8   1     0.000000000000
   3   4   1   1     0.000000000000
   3   4   2   1     0.000000000000
   3   4   3   1     0.000000000000
   3   4   4   1     0.000000000000
   3   4   5   1     0.000000000000
   3   4   6   1     0.000000000000
   3   4   7   1     0.000000000000
   3   4   8   1     0.000000000000
   4   4   1   1     3.973149807922
   1   4   1   2     0.000000000000
   1   4   2   2     0.000000000000
   1   4   3   2     0.000000000000
   1   4   4   2     0.000000000000
   1   4   5   2     0.000000000000
   1   4   6   2     0.000000000000
   1   4   7   2     0.000000000000
   1   4   8   2     0.000000000000
   2   4   1   2     0.000000000000
   2   4   2   2     0.000000000000
   2   4   3   2     0.000000000000
   2   4   4   2    -1.982777139608
   2   4   5   2     0.000000000000
   2   4   6   2     0.000332664152
   2   4   7   2     0.000000000000
   2   4   8   2     0.000000000000
   3   4   1   2     0.000000000000
   3   4   2   2     0.000000000000
   3   4   3   2     0.000000000000
   3   4   4   2     0.000000000000
   3   4   5   2     0.000000000000
   3   4   6   2     0.000000000000
   3   4   7   2     0.000000000000
   3   4   8   2     0.000000000000
   4   4   1   2     0.000000000000
   4   4   2   2     3.967575830644
   1   4   1   3     0.000000000000
   1   4   2   3     0.000000000000
   1   4   3   3     0.000000000000
   1   4   4   3     0.000000000000
   1   4   5   3     0.000000000000
   1   4   6   3     0.000000000000
   1   4   7   3     0.000000000000
   1   4   8   3     0.000000000000
   2   4   1   3     0.000000000000
   2   4   2   3     0.000000000000
   2   4   3   3     0.000000000000
   2   4   4   3     0.000000000000
   2   4   5   3     0.000000000000
   2   4   6   3     0.000000000000
   2   4   7   3     0.000000000000
   2   4   8   3     0.000000000000
   3   4   1   3     0.000000000000
   3   4   2   3     0.000000000000
   3   4   3   3     0.000000000000
   3   4   4   3    -1.982777139608
   3   4   5   3     0.000000000000
   3   4   6   3     0.000332664152
   3   4   7   3     0.000000000000
   3   4   8   3     0.000000000000
   4   4   1   3     0.000000000000
   4   4   2   3    -0.000000000000
   4   4   3   3     3.967575830644
   1   4   1   4     0.001284581827
   1   4   2   4     0.000000000000
   1   4   3   4     0.000000000000
   1   4   4   4     0.000000000000
   1   4   5   4     0.000000000000
   1   4   6   4     0.000000000000
   1   4   7   4     0.000000000000
   1   4   8   4    -0.000019847711
   2   4   1   4     0.000000000000
   2   4   2   4     0.000877252278
   2   4   3   4     0.000000000000
   2   4   4   4     0.000000000000
   2   4   5   4    -0.000006668110
   2   4   6   4     0.000000000000
   2   4   7   4     0.000005688656
   2   4   8   4     0.000000000000
   3   4   1   4     0.000000000000
   3   4   2   4     0.000000000000
   3   4   3   4     0.000877252278
   3   4   4   4     0.000000000000
   3   4   5   4    -0.000005688656
   3   4   6   4     0.000000000000
   3   4   7   4    -0.000006668110
   3   4   8   4     0.000000000000
   4   4   1   4     0.000000000000
   4   4   2   4     0.000000000000
   4   4   3   4     0.000000000000
   4   4   4   4     1.985675943313
   1   4   1   5     0.000000000000
   1   4   2   5     0.000000000000
   1   4   3   5     0.000000000000
   1   4   4   5     0.000000000000
   1   4   5   5     0.000000000000
   1   4   6   5     0.000000000000
   1   4   7   5     0.000000000000
   1   4   8   5     0.000000000000
   2   4   1   5     0.000000000000
   2   4   2   5     0.000000000000
   2   4   3   5     0.000000000000
   2   4   4   5     0.000253080625
   2   4   5   5     0.000000000000
   2   4   6   5    -0.006191760436
   2   4   7   5     0.000000000000
   2   4   8   5     0.000000000000
   3   4   1   5     0.000000000000
   3   4   2   5     0.000000000000
   3   4   3   5     0.000000000000
   3   4   4   5     0.000215906542
   3   4   5   5     0.000000000000
   3   4   6   5    -0.005282275507
   3   4   7   5     0.000000000000
   3   4   8   5     0.000000000000
   4   4   1   5     0.000000000000
   4   4   2   5    -0.000512878145
   4   4   3   5    -0.000437543360
   4   4   4   5     0.000000000000
   4   4   5   5     0.014724745189
   1   4   1   6    -0.000059395474
   1   4   2   6     0.000000000000
   1   4   3   6     0.000000000000
   1   4   4   6     0.000000000000
   1   4   5   6     0.000000000000
   1   4   6   6     0.000000000000
   1   4   7   6     0.000000000000
   1   4   8   6    -0.001437922383
   2   4   1   6     0.000000000000
   2   4   2   6    -0.000008764958
   2   4   3   6     0.000000000000
   2   4   4   6     0.000000000000
   2   4   5   6    -0.000353199956
   2   4   6   6     0.000000000000
   2   4   7   6     0.000301319713
   2   4   8   6     0.000000000000
   3   4   1   6     0.000000000000
   3   4   2   6     0.000000000000
   3   4   3   6    -0.000008764958
   3   4   4   6     0.000000000000
   3   4   5   6    -0.000301319713
   3   4   6   6     0.000000000000
   3   4   7   6    -0.000353199956
   3   4   8   6     0.000000000000
   4   4   1   6     0.000000000000
   4   4   2   6     0.000000000000
   4   4   3   6     0.000000000000
   4   4   4   6    -0.000350258194
   4   4   5   6     0.000000000000
   4   4   6   6     0.006121661898
   1   4   1   7     0.000000000000
   1   4   2   7     0.000000000000
   1   4   3   7     0.000000000000
   1   4   4   7     0.000000000000
   1   4   5   7     0.000000000000
   1   4   6   7     0.000000000000
   1   4   7   7     0.000000000000
   1   4   8   7     0.000000000000
   2   4   1   7     0.000000000000
   2   4   2   7     0.000000000000
   2   4   3   7     0.000000000000
   2   4   4   7    -0.000215906542
   2   4   5   7     0.000000000000
   2   4   6   7     0.005282275507
   2   4   7   7     0.000000000000
   2   4   8   7     0.000000000000
   3   4   1   7     0.000000000000
   3   4   2   7     0.000000000000
   3   4   3   7     0.000000000000
   3   4   4   7     0.000253080625
   3   4   5   7     0.000000000000
   3   4   6   7    -0.006191760436
   3   4   7   7     0.000000000000
   3   4   8   7     0.000000000000
   4   4   1   7     0.000000000000
   4   4   2   7     0.000437543360
   4   4   3   7    -0.000512878145
   4   4   4   7     0.000000000000
   4   4   5   7    -0.000000000000
   4   4   6   7     0.000000000000
   4   4   7   7     0.014724745189
   1   4   1   8     0.000000000000
   1   4   2   8     0.000000000000
   1   4   3   8     0.000000000000
   1   4   4   8     0.000157517660
   1   4   5   8     0.000000000000
   1   4   6   8    -0.006821802311
   1   4   7   8     0.000000000000
   1   4   8   8     0.000000000000
   2   4   1   8     0.000000000000
   2   4   2   8     0.000000000000
   2   4   3   8     0.000000000000
   2   4   4   8     0.000000000000
   2   4   5   8     0.000000000000
   2   4   6   8     0.000000000000
   2   4   7   8     0.000000000000
   2   4   8   8     0.000000000000
   3   4   1   8     0.000000000000
   3   4   2   8     0.000000000000
   3   4   3   8     0.000000000000
   3   4   4   8     0.000000000000
   3   4   5   8     0.000000000000
   3   4   6   8     0.000000000000
   3   4   7   8     0.000000000000
   3   4   8   8     0.000000000000
   4   4   1   8    -0.000458269266
   4   4   2   8     0.000000000000
   4   4   3   8     0.000000000000
   4   4   4   8     0.000000000000
   4   4   5   8     0.000000000000
   4   4   6   8     0.000000000000
   4   4   7   8     0.000000000000
   4   4   8   8     0.009754024476
   1   5   1   1     0.000000000000
   1   5   2   1     0.000111593970
   1   5   3   1     0.000095202342
   1   5   4   1     0.000000000000
   1   5   5   1    -0.008289853399
   1   5   6   1     0.000000000000
   1   5   7   1     0.000000000000
   1   5   8   1     0.000000000000
   2   5   1   1    -0.000292682380
   2   5   2   1     0.000000000000
   2   5   3   1     0.000000000000
   2   5   4   1     0.000000000000
   2   5   5   1     0.000000000000
   2   5   6   1     0.000000000000
   2   5   7   1     0.000000000000
   2   5   8   1     0.007273536254
   3   5   1   1    -0.000249691341
   3   5   2   1     0.000000000000
   3   5   3   1     0.000000000000
   3   5   4   1     0.000000000000
   3   5   5   1     0.000000000000
   3   5   6   1     0.000000000000
   3   5   7   1     0.000000000000
   3   5   8   1     0.006205153252
   4   5   1   1     0.000000000000
   4   5   2   1     0.000000000000
   4   5   3   1     0.000000000000
   4   5   4   1     0.000000000000
   4   5   5   1     0.000000000000
   4   5   6   1     0.000000000000
   4   5   7   1     0.000000000000
   4   5   8   1     0.000000000000
   5   5   1   1     0.015154776881
   1   5   1   2    -0.000045186244
   1   5   2   2     0.000000000000
   1   5   3   2     0.000000000000
   1   5   4   2     0.000000000000
   1   5   5   2     0.000000000000
   1   5   6   2     0.000000000000
   1   5   7   2     0.000000000000
   1   5   8   2    -0.000051777217
   2   5   1   2     0.000000000000
   2   5   2   2    -0.000266465630
   2   5   3   2     0.000215906542
   2   5   4   2     0.000000000000
   2   5   5   2    -0.000942375028
   2   5   6   2     0.000000000000
   2   5   7   2    -0.006115812686
   2   5   8   2     0.000000000000
   3   5   1   2     0.000000000000
   3   5   2   2    -0.000437543360
   3   5   3   2    -0.000006668110
   3   5   4   2     0.000000000000
   3   5   5   2     0.006115812686
   3   5   6   2     0.000000000000
   3   5   7   2    -0.005395157890
   3   5   8   2     0.000000000000
   4   5   1   2     0.000000000000
   4   5   2   2     0.000000000000
   4   5   3   2     0.000000000000
   4   5   4   2    -0.000006668110
   4   5   5   2     0.000000000000
   4   5   6   2    -0.000135169239
   4   5   7   2     0.000000000000
   4   5   8   2     0.000000000000
   5   5   1   2     0.000000000000
   5   5   2   2     0.009745541213
   1   5   1   3    -0.000038549003
   1   5   2   3     0.000000000000
   1   5   3   3     0.000000000000
   1   5   4   3     0.000000000000
   1   5   5   3     0.000000000000
   1   5   6   3     0.000000000000
   1   5   7   3     0.000000000000
   1   5   8   3    -0.000044171852
   2   5   1   3     0.000000000000
   2   5   2   3    -0.000005688656
   2   5   3   3    -0.000512878145
   2   5   4   3     0.000000000000
   2   5   5   3     0.006115812686
   2   5   6   3     0.000000000000
   2   5   7   3     0.007346487768
   2   5   8   3     0.000000000000
   3   5   1   3     0.000000000000
   3   5   2   3     0.000253080625
   3   5   3   3    -0.000227325473
   3   5   4   3     0.000000000000
   3   5   5   3    -0.002893704906
   3   5   6   3     0.000000000000
   3   5   7   3     0.006115812686
   3   5   8   3     0.000000000000
   4   5   1   3     0.000000000000
   4   5   2   3     0.000000000000
   4   5   3   3     0.000000000000
   4   5   4   3    -0.000005688656
   4   5   5   3     0.000000000000
   4   5   6   3    -0.000115314726
   4   5   7   3     0.000000000000
   4   5   8   3     0.000000000000
   5   5   1   3     0.000000000000
   5   5   2   3    -0.004247827009
   5   5   3   3     0.011100865874
   1   5   1   4     0.000000000000
   1   5   2   4     0.000000000000
   1   5   3   4     0.000000000000
   1   5   4   4     0.000000000000
   1   5   5   4     0.000000000000
   1   5   6   4     0.000000000000
   1   5   7   4     0.000000000000
   1   5   8   4     0.000000000000
   2   5   1   4     0.000000000000
   2   5   2   4     0.000000000000
   2   5   3   4     0.000000000000
   2   5   4   4    -0.000512878145
   2   5   5   4     0.000000000000
   2   5   6   4     0.009558281741
   2   5   7   4     0.000000000000
   2   5   8   4     0.000000000000
   3   5   1   4     0.000000000000
   3   5   2   4     0.000000000000
   3   5   3   4     0.000000000000
   3   5   4   4    -0.000437543360
   3   5   5   4     0.000000000000
   3   5   6   4     0.008154300874
   3   5   7   4     0.000000000000
   3   5   8   4     0.000000000000
   4   5   1   4     0.000000000000
   4   5   2   4     0.000253080625
   4   5   3   4     0.000215906542
   4   5   4   4     0.000000000000
   4   5   5   4    -0.008111188349
   4   5   6   4     0.000000000000
   4   5   7   4     0.000000000000
   4   5   8   4     0.000000000000
   5   5   1   4     0.000000000000
   5   5   2   4     0.000000000000
   5   5   3   4     0.000000000000
   5   5   4   4     0.014724745189
   1   5   1   5    -0.018946674961
   1   5   2   5     0.000000000000
   1   5   3   5     0.000000000000
   1   5   4   5     0.000000000000
   1   5   5   5     0.000000000000
   1   5   6   5     0.000000000000
   1   5   7   5     0.000000000000
   1   5   8   5     0.000027051940
   2   5   1   5     0.000000000000
   2   5   2   5    -0.044475135031
   2   5   3   5    -0.031795664498
   2   5   4   5     0.000000000000
   2   5   5   5     0.000266465630
   2   5   6   5     0.000000000000
   2   5   7   5    -0.000005034128
   2   5   8   5     0.000000000000
   3   5   1   5     0.000000000000
   3   5   2   5    -0.031795664498
   3   5   3   5    -0.034330313187
   3   5   4   5     0.000000000000
   3   5   5   5     0.000227325473
   3   5   6   5     0.000000000000
   3   5   7   5     0.000005900888
   3   5   8   5     0.000000000000
   4   5   1   5     0.000000000000
   4   5   2   5     0.000000000000
   4   5   3   5     0.000000000000
   4   5   4   5    -0.007204996962
   4   5   5   5     0.000000000000
   4   5   6   5     0.000007756476
   4   5   7   5     0.000000000000
   4   5   8   5     0.000000000000
   5   5   1   5     0.000000000000
   5   5   2   5     0.000266465630
   5   5   3   5     0.000227325473
   5   5   4   5     0.000000000000
   5   5   5   5     0.002865320835
   1   5   1   6     0.000000000000
   1   5   2   6     0.000000000000
   1   5   3   6     0.000000000000
   1   5   4   6     0.000000000000
   1   5   5   6     0.000000000000
   1   5   6   6     0.000000000000
   1   5   7   6     0.000000000000
   1   5   8   6     0.000000000000
   2   5   1   6     0.000000000000
   2   5   2   6     0.000000000000
   2   5   3   6     0.000000000000
   2   5   4   6    -0.067931127528
   2   5   5   6     0.000000000000
   2   5   6   6     0.000514412590
   2   5   7   6     0.000000000000
   2   5   8   6     0.000000000000
   3   5   1   6     0.000000000000
   3   5   2   6     0.000000000000
   3   5   3   6     0.000000000000
   3   5   4   6    -0.057952973929
   3   5   5   6     0.000000000000
   3   5   6   6     0.000438852416
   3   5   7   6     0.000000000000
   3   5   8   6     0.000000000000
   4   5   1   6     0.000000000000
   4   5   2   6     0.018941052282
   4   5   3   6     0.016158870742
   4   5   4   6     0.000000000000
   4   5   5   6    -0.000333672635
   4   5   6   6     0.000000000000
   4   5   7   6     0.000000000000
   4   5   8   6     0.000000000000
   5   5   1   6     0.000000000000
   5   5   2   6     0.000000000000
   5   5   3   6     0.000000000000
   5   5   4   6     0.000676174353
   5   5   5   6     0.000000000000
   5   5   6   6     0.002258901456
   1   5   1   7     0.000000000000
   1   5   2   7     0.000000000000
   1   5   3   7     0.000000000000
   1   5   4   7     0.000000000000
   1   5   5   7     0.000000000000
   1   5   6   7     0.000000000000
   1   5   7   7     0.000000000000
   1   5   8   7    -0.000000000000
   2   5   1   7     0.000000000000
   2   5   2   7     0.031795664498
   2   5   3   7    -0.062167378182
   2   5   4   7     0.000000000000
   2   5   5   7     0.000216561070
   2   5   6   7     0.000000000000
   2   5   7   7     0.000514412590
   2   5   8   7     0.000000000000
   3   5   1   7     0.000000000000
   3   5   2   7     0.052022556338
   3   5   3   7    -0.031795664498
   3   5   4   7     0.000000000000
   3   5   5   7    -0.000253847848
   3   5   6   7     0.000000000000
   3   5   7   7     0.000438852416
   3   5   8   7     0.000000000000
   4   5   1   7     0.000000000000
   4   5   2   7     0.000000000000
   4   5   3   7     0.000000000000
   4   5   4   7     0.000000000000
   4   5   5   7     0.000000000000
   4   5   6   7    -0.000000000000
   4   5   7   7     0.000000000000
   4   5   8   7     0.000000000000
   5   5   1   7     0.000000000000
   5   5   2   7    -0.000438852416
   5   5   3   7     0.000514412590
   5   5   4   7     0.000000000000
   5   5   5   7     0.000000000000
   5   5   6   7     0.000000000000
   5   5   7   7     0.002258901456
   1   5   1   8     0.000000000000
   1   5   2   8     0.002516537028
   1   5   3   8     0.002146892155
   1   5   4   8     0.000000000000
   1   5   5   8    -0.000157517660
   1   5   6   8     0.000000000000
   1   5   7   8    -0.000000000000
   1   5   8   8     0.000000000000
   2   5   1   8    -0.051171165389
   2   5   2   8     0.000000000000
   2   5   3   8     0.000000000000
   2   5   4   8     0.000000000000
   2   5   5   8     0.000000000000
   2   5   6   8     0.000000000000
   2   5   7   8     0.000000000000
   2   5   8   8     0.000289613490
   3   5   1   8    -0.043654821017
   3   5   2   8     0.000000000000
   3   5   3   8     0.000000000000
   3   5   4   8     0.000000000000
   3   5   5   8     0.000000000000
   3   5   6   8     0.000000000000
   3   5   7   8     0.000000000000
   3   5   8   8     0.000247073229
   4   5   1   8     0.000000000000
   4   5   2   8     0.000000000000
   4   5   3   8     0.000000000000
   4   5   4   8     0.000000000000
   4   5   5   8     0.000000000000
   4   5   6   8     0.000000000000
   4   5   7   8     0.000000000000
   4   5   8   8     0.000000000000
   5   5   1   8     0.000458269266
   5   5   2   8     0.000000000000
   5   5   3   8     0.000000000000
   5   5   4   8     0.000000000000
   5   5   5   8     0.000000000000
   5   5   6   8     0.000000000000
   5   5   7   8     0.000000000000
   5   5   8   8     0.001519179025
   1   6   1   1     0.000000000000
   1   6   2   1     0.000000000000
   1   6   3   1     0.000000000000
   1   6   4   1     0.000146685719
   1   6   5   1     0.000000000000
   1   6   6   1    -0.008289853399
   1   6   7   1     0.000000000000
   1   6   8   1     0.000000000000
   2   6   1   1     0.000000000000
   2   6   2   1     0.000000000000
   2   6   3   1     0.000000000000
   2   6   4   1     0.000000000000
   2   6   5   1     0.000000000000
   2   6   6   1     0.000000000000
   2   6   7   1     0.000000000000
   2   6   8   1     0.000000000000
   3   6   1   1     0.000000000000
   3   6   2   1     0.000000000000
   3   6   3   1     0.000000000000
   3   6   4   1     0.000000000000
   3   6   5   1     0.000000000000
   3   6   6   1     0.000000000000
   3   6   7   1     0.000000000000
   3   6   8   1     0.000000000000
   4   6   1   1    -0.000384719043
   4   6   2   1     0.000000000000
   4   6   3   1     0.000000000000
   4   6   4   1     0.000000000000
   4   6   5   1     0.000000000000
   4   6   6   1     0.000000000000
   4   6   7   1     0.000000000000
   4   6   8   1     0.009560766524
   5   6   1   1     0.000000000000
   5   6   2   1     0.000000000000
   5   6   3   1     0.000000000000
   5   6   4   1     0.000000000000
   5   6   5   1     0.000000000000
   5   6   6   1     0.000000000000
   5   6   7   1     0.000000000000
   5   6   8   1     0.000000000000
   6   6   1   1     0.015154776881
   1   6   1   2     0.000000000000
   1   6   2   2     0.000000000000
   1   6   3   2     0.000000000000
   1   6   4   2     0.000000000000
   1   6   5   2     0.000000000000
   1   6   6   2     0.000000000000
